event_id,time,start_lon,start_lat,end_lon,end_lat,state,cz_name,cz_timezone,tor_f_scale,tor_f_scale_num,tor_length,tor_width,deaths_direct,injuries_direct,damage_property_num,source_file,data_year
1101444,2023-07-16 16:10:00,-98.66,38.8,-98.67,38.79,KANSAS,RUSSELL,CST-6,EF0,0.0,0.88,300.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1107913,2023-07-17 15:17:00,-81.5438,30.7241,-81.5391,30.7332,GEORGIA,CAMDEN,EST-5,EF0,0.0,0.69,10.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1122965,2023-07-17 15:55:00,-99.47,37.86,-99.47,37.86,KANSAS,EDWARDS,CST-6,EF0,0.0,0.01,1.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1126495,2023-07-17 17:00:00,-112.38,34.62,-112.391,34.6987,ARIZONA,YAVAPAI,MST-7,EF0,0.0,5.47,10.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1105114,2023-07-18 11:43:00,-89.0718,37.0291,-89.0647,37.0297,KENTUCKY,BALLARD,CST-6,EF1,1.0,0.39,60.0,0,0,15000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1102306,2023-07-18 13:04:00,-87.8656,36.9757,-87.8576,36.977,KENTUCKY,CALDWELL,CST-6,EF1,1.0,0.45,125.0,0,0,75000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1125269,2023-07-18 15:37:00,-102.0855,42.4177,-101.9346,42.3259,NEBRASKA,SHERIDAN,MST-7,EFU,,1.5,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1117346,2023-07-18 16:14:00,-86.71,34.81,-86.68,34.79,ALABAMA,MADISON,CST-6,EF0,0.0,2.4,100.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1117752,2023-07-18 16:45:00,-100.38,44.21,-100.3781,44.209,SOUTH DAKOTA,STANLEY,MST-7,EF0,0.0,0.12,10.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1128857,2023-07-18 17:54:00,-85.1807,37.5782,-85.179,37.5792,KENTUCKY,MARION,EST-5,EF0,0.0,0.11,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1128943,2023-07-19 11:25:00,-77.8778,36.0009,-77.7567,36.0359,NORTH CAROLINA,NASH,EST-5,EF3,3.0,7.19,600.0,0,16,300000000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1128944,2023-07-19 11:42:00,-77.7567,36.0359,-77.6477,36.0613,NORTH CAROLINA,EDGECOMBE,EST-5,EF3,3.0,6.34,600.0,0,0,250000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1118968,2023-07-19 13:30:00,-94.64,47.67,-94.6352,47.6805,MINNESOTA,BELTRAMI,CST-6,EFU,,0.5,20.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1128704,2023-07-20 13:00:00,-105.0565,38.9133,-105.0295,38.9115,COLORADO,TELLER,MST-7,EF1,1.0,1.45,75.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1125519,2023-07-20 16:13:00,-84.6056,34.4937,-84.5673,34.4774,GEORGIA,PICKENS,EST-5,EF0,0.0,2.45,100.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1125533,2023-07-20 16:23:00,-84.3531,34.461,-84.3221,34.4536,GEORGIA,PICKENS,EST-5,EF1,1.0,1.9,100.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1117318,2023-07-21 16:26:00,-86.5016,34.6763,-86.3944,34.623,ALABAMA,MADISON,CST-6,EF1,1.0,7.1,50.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1102948,2023-07-22 15:43:00,-97.1055,38.9632,-97.1048,38.9635,KANSAS,DICKINSON,CST-6,EFU,,0.04,20.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1105050,2023-07-22 15:50:00,-80.88,29.01,-80.87,29.01,FLORIDA,VOLUSIA,EST-5,EF0,0.0,0.6,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1107314,2023-07-24 13:10:00,-89.4861,36.9357,-89.4814,36.9342,MISSOURI,SCOTT,CST-6,EF2,2.0,0.28,25.0,0,2,400000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1127245,2023-07-25 19:55:00,-98.81,44.26,-98.8088,44.2596,SOUTH DAKOTA,HAND,CST-6,EF0,0.0,0.06,10.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1125199,2023-07-25 20:25:00,-99.69,42.0,-99.53,41.95,NEBRASKA,LOUP,CST-6,EF0,0.0,7.55,35.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1105893,2023-07-25 22:01:00,-94.9739,45.3009,-94.9454,45.3008,MINNESOTA,KANDIYOHI,CST-6,EF0,0.0,1.39,75.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1111971,2023-07-26 13:39:00,-84.252,42.415,-84.225,42.421,MICHIGAN,JACKSON,EST-5,EF0,0.0,1.44,150.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1111962,2023-07-26 13:47:00,-84.168,42.418,-84.129,42.426,MICHIGAN,JACKSON,EST-5,EF0,0.0,2.06,100.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1144388,2023-07-26 13:50:00,-84.1361,42.4246,-84.129,42.426,MICHIGAN,LIVINGSTON,EST-5,EF0,0.0,0.37,75.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1105124,2023-07-27 13:50:00,-72.31,42.91,-72.06,42.91,NEW HAMPSHIRE,CHESHIRE,EST-5,EF1,1.0,12.65,200.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1112180,2023-07-27 18:22:00,-89.002,45.7084,-88.9706,45.7002,WISCONSIN,FLORENCE,CST-6,EF0,0.0,1.68,90.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1108468,2023-07-28 16:46:00,-93.4096,42.6152,-93.3547,42.6108,IOWA,FRANKLIN,CST-6,EF1,1.0,2.81,120.0,0,0,60000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1108469,2023-07-28 16:55:00,-93.349,42.6067,-93.3376,42.5816,IOWA,FRANKLIN,CST-6,EF1,1.0,1.82,125.0,0,0,70000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1121326,2023-07-28 20:16:00,-90.19,41.85,-90.1778,41.8495,IOWA,CLINTON,CST-6,EF0,0.0,0.51,20.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1121327,2023-07-28 20:18:00,-90.1778,41.8495,-90.168,41.847,ILLINOIS,WHITESIDE,CST-6,EF0,0.0,0.53,20.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120751,2023-07-28 21:25:00,-88.741,41.571,-88.7086,41.569,ILLINOIS,LA SALLE,CST-6,EFU,,1.68,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1108813,2023-07-28 21:28:00,-88.558,42.885,-88.5421,42.8838,WISCONSIN,JEFFERSON,CST-6,EF1,1.0,0.81,90.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1108814,2023-07-28 21:30:00,-88.5421,42.8838,-88.533,42.883,WISCONSIN,WAUKESHA,CST-6,EF1,1.0,0.46,90.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120753,2023-07-28 21:32:00,-88.6109,41.641,-88.6023,41.6422,ILLINOIS,DE KALB,CST-6,EF0,0.0,0.45,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120762,2023-07-28 21:33:00,-88.6023,41.6422,-88.5961,41.6436,ILLINOIS,KENDALL,CST-6,EF0,0.0,0.33,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120755,2023-07-28 21:35:00,-88.5709,41.4899,-88.4776,41.4792,ILLINOIS,KENDALL,CST-6,EF0,0.0,4.89,80.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120758,2023-07-28 21:44:00,-88.4201,41.4781,-88.404,41.4736,ILLINOIS,KENDALL,CST-6,EF0,0.0,1.0,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120759,2023-07-28 21:52:00,-88.2825,41.481,-88.2531,41.4876,ILLINOIS,KENDALL,CST-6,EF1,1.0,1.59,225.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120761,2023-07-28 21:53:00,-88.2678,41.4579,-88.252,41.4589,ILLINOIS,GRUNDY,CST-6,EF0,0.0,0.82,250.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1135990,2023-07-28 21:54:00,-88.252,41.4589,-88.1694,41.461,ILLINOIS,WILL,CST-6,EF0,0.0,4.28,250.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1135989,2023-07-28 21:55:00,-88.2531,41.4876,-88.1435,41.515,ILLINOIS,WILL,CST-6,EF1,1.0,5.98,225.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120766,2023-07-28 21:59:00,-88.1732,41.3636,-88.0746,41.358,ILLINOIS,WILL,CST-6,EF0,0.0,5.13,60.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120767,2023-07-28 22:07:00,-88.0373,41.3567,-87.8997,41.3545,ILLINOIS,WILL,CST-6,EF0,0.0,7.14,60.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120847,2023-07-28 22:19:00,-87.9455,41.1559,-87.8353,41.1272,ILLINOIS,KANKAKEE,CST-6,EF0,0.0,6.07,350.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120840,2023-07-28 22:22:00,-87.8032,41.3001,-87.7754,41.3031,ILLINOIS,WILL,CST-6,EFU,,1.46,15.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120844,2023-07-28 22:30:00,-87.7224,41.1551,-87.6165,41.1556,ILLINOIS,KANKAKEE,CST-6,EF1,1.0,5.51,90.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1121873,2023-07-28 22:49:00,-87.4886,40.9442,-87.4655,40.9411,INDIANA,NEWTON,CST-6,EF0,0.0,1.22,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1121874,2023-07-28 22:54:00,-87.4194,40.9294,-87.4091,40.9247,INDIANA,NEWTON,CST-6,EF0,0.0,0.63,30.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1123837,2023-07-29 01:19:00,-86.2114,40.6702,-86.1718,40.6655,INDIANA,CASS,EST-5,EF0,0.0,2.1,50.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1124133,2023-07-29 01:26:00,-85.32,41.18,-85.3098,41.1819,INDIANA,WHITLEY,EST-5,EF0,0.0,0.6,150.0,0,0,30000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1124135,2023-07-29 01:27:00,-85.3098,41.1819,-85.27,41.18,INDIANA,ALLEN,EST-5,EF0,0.0,2.08,150.0,0,0,30000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1123869,2023-07-29 01:53:00,-84.794,41.3266,-84.7816,41.3309,OHIO,DEFIANCE,EST-5,EF1,1.0,0.71,100.0,0,0,55000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1144964,2023-07-29 03:58:00,-82.9023,40.8036,-82.7814,40.7832,OHIO,CRAWFORD,EST-5,EF1,1.0,6.48,100.0,0,0,230000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1117235,2023-07-29 05:53:00,-97.8657,40.6125,-97.8432,40.597,NEBRASKA,CLAY,CST-6,EF1,1.0,1.59,260.0,0,0,750000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136063,2023-07-29 07:18:00,-96.7625,40.6358,-96.7574,40.6367,NEBRASKA,LANCASTER,CST-6,EF1,1.0,0.28,100.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1123515,2023-07-29 16:30:00,-104.36,39.94,-104.36,39.94,COLORADO,ADAMS,MST-7,EFU,,0.01,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1115527,2023-07-29 19:17:00,-71.1918,42.0538,-71.1887,42.0542,MASSACHUSETTS,NORFOLK,EST-5,EF0,0.0,0.16,25.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1123525,2023-07-31 16:46:00,-104.82,40.86,-104.82,40.86,COLORADO,WELD,MST-7,EFU,,0.01,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1132896,2023-08-01 20:04:00,-100.8097,47.1501,-100.8057,47.1444,NORTH DAKOTA,BURLEIGH,CST-6,EFU,,0.44,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1112176,2023-08-03 13:21:00,-84.3675,35.8367,-84.3587,35.835,TENNESSEE,ROANE,EST-5,EF1,1.0,0.5,200.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136728,2023-08-03 14:51:00,-83.182,34.331,-83.109,34.278,GEORGIA,FRANKLIN,EST-5,EF0,0.0,5.55,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136729,2023-08-03 15:03:00,-83.108,34.277,-83.061,34.227,GEORGIA,HART,EST-5,EF0,0.0,4.37,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136730,2023-08-03 15:15:00,-83.06,34.226,-83.055,34.22,GEORGIA,ELBERT,EST-5,EF0,0.0,0.5,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136732,2023-08-03 15:16:00,-82.76,34.822,-82.749,34.819,SOUTH CAROLINA,PICKENS,EST-5,EF0,0.0,0.66,50.0,0,0,1000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136733,2023-08-03 16:14:00,-82.734,34.882,-82.71,34.88,SOUTH CAROLINA,PICKENS,EST-5,EF0,0.0,1.37,50.0,0,0,2000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1106031,2023-08-04 16:57:00,-93.9435,39.4059,-93.8585,39.41,MISSOURI,RAY,CST-6,EF0,0.0,4.55,20.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1106033,2023-08-04 18:17:00,-93.3529,39.1972,-93.3254,39.1907,MISSOURI,SALINE,CST-6,EF0,0.0,1.54,20.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1146024,2023-08-04 22:13:00,-92.1957,40.2408,-92.217,40.2573,MISSOURI,KNOX,CST-6,EF2,2.0,1.64,450.0,0,2,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1146025,2023-08-05 01:24:00,-91.3759,40.1099,-91.326,40.1241,ILLINOIS,ADAMS,CST-6,EF1,1.0,2.87,200.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1134349,2023-08-05 12:40:00,-104.67,39.07,-104.6337,39.0564,COLORADO,EL PASO,MST-7,EFU,,2.16,10.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1129839,2023-08-05 13:30:00,-96.21,42.993,-96.192,42.993,IOWA,SIOUX,CST-6,EF0,0.0,0.92,30.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1135896,2023-08-05 13:42:00,-96.209,43.047,-96.209,43.047,IOWA,SIOUX,CST-6,EFU,,0.05,10.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1117005,2023-08-05 16:15:00,-89.4677,37.6556,-89.4616,37.661,ILLINOIS,JACKSON,CST-6,EF0,0.0,0.5,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1147720,2023-08-05 16:30:00,-87.97,39.02,-87.9689,39.0214,ILLINOIS,JASPER,CST-6,EFU,,0.11,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1125472,2023-08-05 18:53:00,-96.71,41.71,-96.71,41.71,NEBRASKA,DODGE,CST-6,EFU,,0.1,25.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1124843,2023-08-05 20:24:00,-94.9636,42.0859,-94.9575,42.0862,IOWA,CARROLL,CST-6,EFU,,0.32,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1124845,2023-08-05 20:29:00,-94.8951,42.2139,-94.8848,42.2245,IOWA,SAC,CST-6,EF0,0.0,0.9,35.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1124847,2023-08-05 20:30:00,-94.9021,42.2235,-94.9032,42.2281,IOWA,SAC,CST-6,EFU,,0.32,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1115329,2023-08-06 13:12:00,-112.411,44.677,-112.3811,44.6874,MONTANA,BEAVERHEAD,MST-7,EF0,0.0,1.64,40.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1115297,2023-08-06 14:11:00,-112.133,46.079,-112.0964,46.1254,MONTANA,JEFFERSON,MST-7,EFU,,3.66,70.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1129596,2023-08-06 16:40:00,-91.0899,40.5776,-90.9385,40.5833,ILLINOIS,HANCOCK,CST-6,EFU,,8.01,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1130541,2023-08-06 17:09:00,-89.5702,39.6341,-89.5349,39.632,ILLINOIS,SANGAMON,CST-6,EF1,1.0,1.88,200.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1130550,2023-08-06 17:13:00,-89.5349,39.632,-89.101,39.575,ILLINOIS,CHRISTIAN,CST-6,EF2,2.0,23.43,450.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1118996,2023-08-06 23:24:00,-86.9426,38.4896,-86.682,38.503,INDIANA,DUBOIS,EST-5,EF1,1.0,14.5,150.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119003,2023-08-06 23:41:00,-86.682,38.503,-86.4805,38.5424,INDIANA,ORANGE,EST-5,EF1,1.0,11.4,200.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119010,2023-08-06 23:45:00,-86.6233,38.5429,-86.6068,38.5421,INDIANA,ORANGE,EST-5,EF1,1.0,0.98,40.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119017,2023-08-06 23:53:00,-86.4863,38.5577,-86.3262,38.5577,INDIANA,ORANGE,EST-5,EF1,1.0,8.74,175.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119015,2023-08-06 23:53:00,-86.4807,38.5636,-86.4623,38.5632,INDIANA,ORANGE,EST-5,EF1,1.0,1.0,110.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119016,2023-08-06 23:53:00,-86.4598,38.5345,-86.453,38.5405,INDIANA,ORANGE,EST-5,EF0,0.0,0.56,60.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119018,2023-08-07 00:13:00,-86.1412,38.5957,-86.116,38.6118,INDIANA,WASHINGTON,EST-5,EF1,1.0,1.78,60.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1120634,2023-08-07 13:17:00,-84.158,35.9308,-84.0928,35.9397,TENNESSEE,KNOX,EST-5,EF2,2.0,3.7,200.0,0,0,3700000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136770,2023-08-07 13:48:00,-82.402,36.036,-82.293,36.017,NORTH CAROLINA,YANCEY,EST-5,EF1,1.0,6.23,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1124201,2023-08-07 14:00:00,-82.6784,38.1331,-82.6302,38.136,KENTUCKY,LAWRENCE,EST-5,EF1,1.0,2.63,400.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1125516,2023-08-07 14:07:00,-82.6302,38.136,-82.5625,38.1365,WEST VIRGINIA,WAYNE,EST-5,EF1,1.0,3.68,250.0,0,0,3000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1133522,2023-08-07 15:35:00,-101.5728,39.7612,-101.5688,39.7596,KANSAS,CHEYENNE,CST-6,EFU,,0.24,75.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136771,2023-08-07 15:40:00,-81.17,35.7,-80.946,35.631,NORTH CAROLINA,CATAWBA,EST-5,EF1,1.0,13.45,550.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136772,2023-08-07 15:54:00,-80.935,35.631,-80.752,35.588,NORTH CAROLINA,IREDELL,EST-5,EF1,1.0,10.7,550.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1117895,2023-08-07 16:02:00,-76.8603,39.7225,-76.8579,39.7298,PENNSYLVANIA,YORK,EST-5,EF1,1.0,0.52,75.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136773,2023-08-07 16:07:00,-80.75,35.587,-80.543,35.54,NORTH CAROLINA,ROWAN,EST-5,EF1,1.0,12.08,550.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136774,2023-08-07 16:07:00,-80.93,35.41,-80.901,35.392,NORTH CAROLINA,MECKLENBURG,EST-5,EF0,0.0,2.05,50.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119763,2023-08-07 16:13:00,-76.2688,42.4437,-76.2568,42.462,NEW YORK,TOMPKINS,EST-5,EF0,0.0,1.4,200.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1121353,2023-08-07 16:17:00,-76.2568,42.462,-76.1031,42.5451,NEW YORK,CORTLAND,EST-5,EF1,1.0,9.71,200.0,0,0,15000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1117893,2023-08-07 16:24:00,-76.554,39.8181,-76.5423,39.8384,PENNSYLVANIA,YORK,EST-5,EF1,1.0,1.53,50.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1117896,2023-08-07 16:40:00,-76.2673,39.8806,-76.2618,39.8866,PENNSYLVANIA,LANCASTER,EST-5,EF0,0.0,0.51,40.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119758,2023-08-07 17:25:00,-75.5018,41.9795,-75.4949,41.9992,PENNSYLVANIA,SUSQUEHANNA,EST-5,EF1,1.0,1.41,200.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119754,2023-08-07 17:29:00,-75.4959,41.9992,-75.4854,42.0265,NEW YORK,BROOME,EST-5,EF1,1.0,1.96,200.0,0,0,15000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119770,2023-08-07 17:55:00,-75.58,42.94,-75.57,42.96,NEW YORK,MADISON,EST-5,EF0,0.0,1.47,175.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119765,2023-08-07 18:10:00,-75.4648,43.0562,-75.4624,43.0751,NEW YORK,ONEIDA,EST-5,EF1,1.0,1.31,200.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119768,2023-08-07 18:17:00,-75.59,43.33,-75.59,43.35,NEW YORK,ONEIDA,EST-5,EF1,1.0,1.38,110.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1134741,2023-08-07 18:21:00,-75.4246,40.63,-75.4216,40.6337,PENNSYLVANIA,LEHIGH,EST-5,EF1,1.0,0.3,160.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1125502,2023-08-07 18:27:00,-75.7,43.54,-75.69,43.55,NEW YORK,LEWIS,EST-5,EFU,,0.85,100.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1134765,2023-08-07 18:37:00,-75.1567,40.5748,-75.1511,40.5811,NEW JERSEY,HUNTERDON,EST-5,EF0,0.0,0.52,150.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1125496,2023-08-07 18:42:00,-75.51,43.46,-75.42,43.65,NEW YORK,LEWIS,EST-5,EF3,3.0,16.0,700.0,0,0,1500000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119867,2023-08-08 10:20:00,-70.8477,41.6808,-70.8333,41.6886,MASSACHUSETTS,PLYMOUTH,EST-5,EF1,1.0,0.9,300.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1119868,2023-08-08 10:52:00,-70.3917,41.6751,-70.3721,41.682,MASSACHUSETTS,BARNSTABLE,EST-5,EF0,0.0,1.2,650.0,0,0,2000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1122771,2023-08-08 12:50:00,-111.39,36.02,-111.4076,36.0909,ARIZONA,COCONINO,MST-7,EF0,0.0,4.99,10.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1130710,2023-08-08 15:39:00,-102.9141,40.1455,-102.7941,40.1282,COLORADO,WASHINGTON,MST-7,EF1,1.0,6.45,25.0,0,0,,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1116966,2023-08-08 15:50:00,-102.84,41.7,-102.84,41.7,NEBRASKA,MORRILL,MST-7,EFU,,0.05,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
1136351,2023-08-08 15:57:00,-102.7942,40.106,-102.744,40.109,COLORADO,YUMA,MST-7,EF3,3.0,9.2,212.0,0,0,1000000.0,StormEvents_details-ftp_v1.0_d2023_c20260323.csv.gz,2023
